Incident ID,Start_Date_Time,NIBRS Code,Crime Name2,Crime Name3,Block Address,City,Sector,Latitude,Longitude,Police District Number,Vict Age,Vict Sex,Perp Age,Perp Sex,Arrest
201308006,2020-11-01 18:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),15400 BLK  GEORGIA AVE,ROCKVILLE,K,39.10889,-77.0764,4D,,,,,Unknown
201289201,2020-05-25 17:00:00,11A,Forcible Rape,RAPE - STRONG-ARM,4100 BLK  POSTGATE TER,SILVER SPRING,K,39.0881,-77.0792,4D,,,,,Unknown
201372444,2022-04-14 00:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),500 BLK  FALCON PARK LA,ROCKVILLE,A,39.11046,-77.1728,1D,,,,,Unknown
201358830,2021-09-26 11:58:00,26C,Impersonation,FRAUD - IMPERSONATION,4700 BLK  WILLARD AVE,CHEVY CHASE,E,38.96277,-77.0934,2D,,,,,Unknown
201414004,2023-02-19 14:17:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),6900 BLK  ARLINGTON RD,BETHESDA,D,38.978,-77.0987,2D,,,,,Unknown
201450668,2023-10-29 14:45:00,23C,Shoplifting,LARCENY - SHOPLIFTING,18100 BLK  VILLAGE CENTER DR,OLNEY,J,39.15255,-77.064,4D,,,,,Unknown
201407662,2023-01-05 16:00:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,ROCKVILLE,A,39.17545,-77.2381,1D,,,,,Unknown
201245366,2019-06-25 12:50:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20200 BLK  GOSHEN RD,GAITHERSBURG,R,39.18772,-77.1867,6D,,,,,Unknown
201343964,2021-08-28 00:23:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GERMANTOWN,M,39.30489,-77.1976,5D,,,,,Unknown
201390159,2022-08-29 17:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11700 BLK  OLD COLUMBIA PIK,SILVER SPRING,I,39.04846,-76.9806,3D,,,,,Unknown
201336732,2021-06-29 00:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,3700 BLK  DULWICH DR,SILVER SPRING,K,39.10578,-77.075,4D,,,,,Unknown
201399168,2022-11-02 18:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,5400 BLK  TUCKERMAN LA,ROCKVILLE,D,39.03062,-77.105,2D,,,,,Unknown
201352303,2021-11-06 17:38:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,800 BLK  ROCKWELL AVE,GAITHERSBURG,P,39.11214,-77.2002,6D,,,,,Unknown
201370348,2022-03-21 15:35:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,20900 BLK  BROOKE KNOLLS RD,GAITHERSBURG,M,39.19987,-77.1401,5D,,,,,Unknown
201315156,2021-01-04 08:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1  BLK  COTTONWOOD CT,GAITHERSBURG,R,39.14865,-77.1658,6D,,,,,Unknown
201323892,2021-03-18 16:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,200 BLK  PARK AVE,GAITHERSBURG,P,39.14531,-77.1952,6D,,,,,Unknown
201226291,2019-02-10 08:35:00,120,Robbery,ROBBERY - BUSINESS-OTHER WEAPON,8000 BLK  SNOUFFER SCHOOL RD,GAITHERSBURG,R,39.15905,-77.1603,6D,,,,,Unknown
201244733,2019-06-18 12:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,25200 BLK  CLARKSBURG RD,CLARKSBURG,M,39.26905,-77.2792,5D,,,,,Unknown
201440712,2023-08-23 02:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,2200 BLK  GLENALLAN AVE,SILVER SPRING,J,39.0617,-77.0462,4D,,,,,Unknown
201311950,2020-12-06 12:24:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-STRONG-ARM,3900 BLK  BLACKBURN LA,BURTONSVILLE,I,39.10523,-76.9321,3D,,,,,Unknown
201447710,2023-10-10 07:09:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),13300 BLK  DOVEDALE WAY,GERMANTOWN,N,39.15656,-77.2765,5D,,,,,Unknown
201283706,2020-03-30 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,2200 BLK  CHERRY LEAF LA,SILVER SPRING,K,39.09797,-77.0469,4D,,,,,Unknown
201241639,2019-05-28 17:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1  BLK  WATCHWATER WAY,ROCKVILLE,A,39.07827,-77.1563,1D,,,,,Unknown
201390338,2022-08-31 11:01:00,23C,Shoplifting,LARCENY - SHOPLIFTING,1400 BLK  ROCKVILLE PIK,ROCKVILLE,A,39.0672,-77.1284,1D,,,,,Unknown
201337644,2021-07-09 12:30:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,26300 BLK  HOWARD CHAPEL DR,DAMASCUS,M,39.28989,-77.1949,5D,,,,,Unknown
201230482,2019-03-14 08:13:00,13B,Simple Assault,ASSAULT - SIMPLE,18700 BLK  WALKERS CHOICE RD,MONTGOMERY VILLAGE,R,39.16202,-77.2047,6D,,,,,Unknown
201396999,2022-08-04 00:01:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),13500 BLK  VANDALIA DR,ROCKVILLE,K,39.07549,-77.084,4D,,,,,Unknown
201358745,2021-12-29 23:00:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,13800 BLK  OUTLET DR,SILVER SPRING,I,39.08213,-76.9473,3D,,,,,Unknown
201377565,2022-05-25 01:59:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,,SILVER SPRING,I,38.97665,-77.0065,3D,,,,,Unknown
201296643,2020-07-30 22:40:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,2200 BLK  BROADBIRCH DR,SILVER SPRING,I,39.05588,-76.9665,3D,,,,,Unknown
201315570,2021-01-05 12:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,13000 BLK  BRAHMS TER,SILVER SPRING,I,39.07062,-76.9528,3D,,,,,Unknown
201263273,2019-11-01 04:25:00,120,Robbery,ROBBERY - STREET-GUN,100 BLK  RAWLINGS RD,GAITHERSBURG,P,39.13768,-77.2009,6D,,,,,Unknown
201436804,2023-07-26 23:30:00,23D,Theft from Building,LARCENY - FROM BLDG,11500 BLK  ROCKVILLE PIK,ROCKVILLE,D,39.04477,-77.1116,2D,,,,,Unknown
201277397,2020-02-11 12:44:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,,GAITHERSBURG,P,38.97876,-77.0138,6D,,,,,Unknown
201233142,2019-04-01 01:30:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8700 BLK  GEORGIA AVE,SILVER SPRING,G,38.99752,-77.0297,3D,,,,,Unknown
201346623,2021-09-23 13:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,10700 BLK  COLUMBIA PIK,SILVER SPRING,H,39.03004,-77.006,3D,,,,,Unknown
201301822,2020-09-12 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,100 BLK  HALPINE RD,ROCKVILLE,A,39.0627,-77.1223,1D,,,,,Unknown
201251690,2019-08-09 11:37:00,23C,Shoplifting,LARCENY - SHOPLIFTING,700 BLK  RUSSELL AVE,GAITHERSBURG,R,39.15063,-77.2039,6D,,,,,Unknown
201443437,2023-09-12 05:45:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,8500 BLK  16TH ST,SILVER SPRING,D,0.0,0.0,2D,,,,,Unknown
201245675,2019-06-27 10:41:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,8500 BLK  16TH ST,SILVER SPRING,D,38.99652,-77.0364,2D,,,,,Unknown
201331562,2021-05-20 22:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,400 BLK  GRAND ST,GAITHERSBURG,P,39.15293,-77.2287,6D,,,,,Unknown
201416303,2023-03-06 15:31:00,23C,Shoplifting,LARCENY - SHOPLIFTING,7100 BLK  DEMOCRACY BLV,BETHESDA,E,39.02207,-77.1473,2D,,,,,Unknown
201250749,2019-08-02 10:46:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1400 BLK  MORNINGSIDE DR,SILVER SPRING,J,39.06758,-76.9844,4D,,,,,Unknown
201290254,2020-06-04 15:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,18500 BLK  SPLIT ROCK LA,GERMANTOWN,N,39.15981,-77.2691,5D,,,,,Unknown
201347080,2021-09-23 12:00:00,23D,Theft from Building,LARCENY - FROM BLDG,1700 BLK  APRIL LA,SILVER SPRING,I,39.04653,-76.9772,3D,,,,,Unknown
201406329,2022-12-26 04:46:00,220,Burglary/Breaking and Entering,BURGLARY - SAFE-VAULT,4000 BLK  SANDY SPRING RD,BURTONSVILLE,I,39.11162,-76.9285,3D,,,,,Unknown
201408489,2023-01-11 18:30:00,23D,Theft from Building,LARCENY - FROM BLDG,11100 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,I,39.03777,-76.9897,3D,,,,,Unknown
201439529,2023-08-14 05:45:00,240,Motor Vehicle Theft,STOLEN VEHICLE (DESCRIBE OFFENSE),100 BLK W DEER PARK RD,GAITHERSBURG,P,39.13478,-77.2055,6D,,,,,Unknown
201376042,2022-05-13 13:46:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20900 BLK  FREDERICK RD,GERMANTOWN,M,39.19829,-77.2448,5D,,,,,Unknown
201250086,2019-07-28 23:30:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,11700 BLK  OLD COLUMBIA PIK,SILVER SPRING,I,39.04846,-76.9806,3D,,,,,Unknown
201266865,2019-11-21 03:59:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11400 BLK  STEWART LA,SILVER SPRING,I,39.04396,-76.9802,3D,,,,,Unknown
201279164,2020-02-20 01:20:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,KENSINGTON,D,39.04055,-77.0543,2D,,,,,Unknown
201417009,2023-03-10 19:29:00,90J,Trespass of Real Property,TRESPASSING,8700 BLK  FLOWER AVE,SILVER SPRING,H,38.99823,-77.0036,3D,,,,,Unknown
201235480,2019-04-13 23:20:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,K,39.053,-77.077,4D,,,,,Unknown
201256238,2019-09-11 19:21:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-STRONG-ARM,18200 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,R,39.15711,-77.2033,6D,,,,,Unknown
201375032,2022-05-05 12:00:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,12200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,I,39.05528,-76.9955,3D,,,,,Unknown
201259084,2019-10-01 18:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,7100 BLK  HEATHERHILL RD,BETHESDA,E,38.98,-77.1525,2D,,,,,Unknown
201323676,2021-03-18 01:16:00,35B,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,600 BLK  PERRY PKW,GAITHERSBURG,P,39.14773,-77.2138,6D,,,,,Unknown
201253372,2019-08-17 23:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,5100 BLK  ELSMERE AVE,BETHESDA,E,39.01026,-77.1011,2D,,,,,Unknown
201404073,2022-12-05 00:00:00,210,Extortion/Blackmail,EXTORTION (DESCRIBE OFFENSE),1000 BLK  MILESTONE DR,SILVER SPRING,I,39.04565,-76.992,3D,,,,,Unknown
201313540,2020-12-20 12:08:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),7100 BLK  WOODLAND AVE,TAKOMA PARK,T,38.97746,-77.0037,TPPD,,,,,Unknown
201412373,2023-02-08 15:16:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),1300 BLK E WEST HWY,SILVER SPRING,G,39.12283,-77.2037,3D,,,,,Unknown
201372106,2022-04-05 20:39:00,23A,Pocket/picking,LARCENY - POCKET PICKING,2900 BLK  UNIVERSITY BLV W,KENSINGTON,L,39.0376,-77.0597,4D,,,,,Unknown
201358780,2021-12-29 14:12:00,23C,Shoplifting,LARCENY - SHOPLIFTING,12900 BLK  MIDDLEBROOK RD,GERMANTOWN,N,39.17881,-77.2673,5D,,,,,Unknown
201426998,2023-05-17 14:56:00,90F,"Family Offenses, NonViolent",FAMILY OFFENSE - CRUELTY TOWARD CHILD,19200 BLK  WHEATFIELD TER,GAITHERSBURG,M,39.17088,-77.2303,5D,,,,,Unknown
201422405,2023-04-16 01:30:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,L,39.053,-77.077,4D,,,,,Unknown
201344283,2021-09-06 03:41:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GERMANTOWN,M,39.17603,-77.2458,5D,,,,,Unknown
201254079,2019-08-23 20:56:00,520,Weapon Law Violations,WEAPON - POSSESSION,7900 BLK  GEORGIA AVE,SILVER SPRING,G,38.98534,-77.0266,3D,,,,,Unknown
201326751,2021-04-09 16:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,1800 BLK  CHAPMAN AVE,ROCKVILLE,A,39.06113,-77.121,1D,,,,,Unknown
201447598,2023-10-09 13:13:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,6300 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,T,38.96576,-77.0025,TPPD,,,,,Unknown
201448822,2023-10-16 21:45:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,9800 BLK  MAPLE LEAF DR,MONTGOMERY VILLAGE,R,39.18748,-77.2013,6D,,,,,Unknown
201321396,2021-02-27 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,18400 BLK  GUILDBERRY DR,GAITHERSBURG,R,39.15909,-77.1625,6D,,,,,Unknown
201324933,2021-03-24 12:56:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,SILVER SPRING,G,38.9911,-77.024,3D,,,,,Unknown
201409321,2023-01-17 18:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,12900 BLK  WALNUT VIEW CT,GERMANTOWN,N,39.16455,-77.2698,5D,,,,,Unknown
201374255,2022-04-29 20:20:00,23D,Theft from Building,LARCENY - FROM BLDG,18300 BLK  CONTOUR RD,GAITHERSBURG,R,39.15531,-77.2004,6D,,,,,Unknown
201394126,2022-09-27 13:54:00,90G,Liquor Law Violations,LIQUOR - POSSESS,12200 BLK  VEIRS MILL RD,SILVER SPRING,K,39.05614,-77.0826,4D,,,,,Unknown
201436033,2023-07-21 08:07:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-GUN,7600 BLK  INDIAN HILLS DR,DERWOOD,A,39.11653,-77.1558,1D,,,,,Unknown
201417003,2023-03-10 19:43:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,12400 BLK  HERRINGTON MANOR DR,SILVER SPRING,I,39.05913,-76.9548,3D,,,,,Unknown
201443897,2023-09-14 18:13:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON,900 BLK  ELLSWORTH DR,SILVER SPRING,G,38.99678,-77.0254,3D,,,,,Unknown
201262365,2019-10-24 23:21:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,13100 BLK  MILLHAVEN PL,GERMANTOWN,N,39.15059,-77.2742,5D,,,,,Unknown
201280805,2020-03-05 23:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,,SILVER SPRING,w,0.0,0.0,Unknown,,,,,Unknown
201383384,2022-07-02 20:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,1100 BLK  UNIVERSITY BLV,SILVER SPRING,L,39.03585,-77.0268,4D,,,,,Unknown
201312118,2020-12-07 12:09:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,4900 BLK  WESTWAY DR,BETHESDA,E,38.95451,-77.0977,2D,,,,,Unknown
201366197,2022-02-28 01:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,13300 BLK  BURKHART ST,SILVER SPRING,I,39.07462,-76.9923,3D,,,,,Unknown
201344465,2021-08-15 10:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,19100 BLK  WILLOW SPRING DR,GERMANTOWN,N,39.16806,-77.2577,5D,,,,,Unknown
201334481,2021-06-10 17:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,3500 BLK  EVERTON ST,SILVER SPRING,K,39.06008,-77.069,4D,,,,,Unknown
201371747,2022-04-09 19:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,700 BLK  TWIN HOLLY LA,SILVER SPRING,G,38.99087,-77.0201,3D,,,,,Unknown
201392607,2022-09-16 20:00:00,23D,Theft from Building,LARCENY - FROM BLDG,12600 BLK  WISTERIA DR,GERMANTOWN,N,39.16948,-77.2612,5D,,,,,Unknown
201244944,2019-06-21 21:43:00,90G,Liquor Law Violations,LIQUOR - POSSESS,1100 BLK  RIPLEY ST,SILVER SPRING,G,38.99279,-77.0294,3D,,,,,Unknown
201270320,2019-12-19 22:08:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,13200 BLK  DUMBARTON DR,ROCKVILLE,K,39.072,-77.0837,4D,,,,,Unknown
201292461,2020-06-12 11:00:00,250,Counterfeiting/Forgery,FORGERY OF CHECKS,5600 BLK  OLDCHESTER RD,BETHESDA,E,38.98368,-77.1116,2D,,,,,Unknown
201391802,2022-09-11 13:55:00,23C,Shoplifting,LARCENY - SHOPLIFTING,18300 BLK  CONTOUR RD,GAITHERSBURG,R,39.15531,-77.2004,6D,,,,,Unknown
201377788,2022-05-25 12:30:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,,SILVER SPRING,w,0.0,0.0,Unknown,,,,,Unknown
201327842,2020-10-13 11:00:00,23D,Theft from Building,LARCENY - FROM BLDG,13300 BLK  WYE OAK DR,GAITHERSBURG,B,39.10913,-77.2769,1D,,,,,Unknown
201388986,2022-08-20 23:37:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,7400 BLK  WISCONSIN AVE,BETHESDA,D,38.9836,-77.0938,2D,,,,,Unknown
201297620,2020-08-08 13:07:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,300 BLK N WASHINGTON ST,ROCKVILLE,A,39.08862,-77.1536,1D,,,,,Unknown
201370032,2022-03-27 20:31:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON,8100 BLK  FENTON ST,SILVER SPRING,G,38.99021,-77.0239,3D,,,,,Unknown
201324254,2021-03-21 12:30:00,23D,Theft from Building,LARCENY - FROM BLDG,10100 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,H,39.02039,-76.9766,3D,,,,,Unknown
201297996,2020-07-29 16:35:00,23D,Theft from Building,LARCENY - FROM BLDG,5400 BLK  TUCKERMAN LA,ROCKVILLE,D,39.03062,-77.105,2D,,,,,Unknown
201256466,2019-09-11 13:28:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,5000 BLK  WORTHINGTON DR,BETHESDA,E,38.94987,-77.0997,2D,,,,,Unknown
201241603,2019-05-28 20:00:00,23D,Theft from Building,LARCENY - FROM BLDG,800 BLK  THAYER AVE,SILVER SPRING,G,38.99312,-77.022,3D,,,,,Unknown
201446301,2023-09-30 18:02:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),400 BLK N FREDERICK AVE,GAITHERSBURG,P,39.14571,-77.2038,6D,,,,,Unknown
201275394,2020-01-28 02:27:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,900 BLK  WAYNE AVE,SILVER SPRING,G,38.9954,-77.0244,3D,,,,,Unknown
201375565,2022-05-08 17:50:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,19200 BLK  CHENNAULT WAY,GAITHERSBURG,R,39.17102,-77.157,6D,,,,,Unknown
201365410,2022-02-21 20:50:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,9800 BLK  GEORGIA AVE,SILVER SPRING,G,39.01563,-77.0427,3D,,,,,Unknown
201356391,2021-12-10 14:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1  BLK  MOUNTAIN LAUREL CT,GAITHERSBURG,R,39.16104,-77.1703,6D,,,,,Unknown
201285454,2020-04-20 14:30:00,90J,Trespass of Real Property,TRESPASSING,900 BLK  THAYER AVE,SILVER SPRING,G,38.99304,-77.024,3D,,,,,Unknown
201395829,2022-10-06 00:00:00,26F,Identity Theft,IDENTITY THEFT,7100 BLK  LENHART DR,CHEVY CHASE,D,38.98084,-77.0643,2D,,,,,Unknown
201319445,2021-02-10 15:31:00,23C,Shoplifting,LARCENY - SHOPLIFTING,5400 BLK  WISCONSIN AVE,CHEVY CHASE,E,38.96082,-77.0857,2D,,,,,Unknown
201249751,2019-07-25 19:53:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,20300 BLK  WATERS ROW TER,GERMANTOWN,N,39.1887,-77.2672,5D,,,,,Unknown
201236162,2019-04-20 23:08:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,SILVER SPRING,L,39.11237,-77.0755,4D,,,,,Unknown
201374154,2022-04-27 17:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,11700 BLK  PARKLAWN DR,ROCKVILLE,D,39.04696,-77.1027,2D,,,,,Unknown
201285264,2020-04-16 13:48:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),11200 BLK  SPUR WHEEL LA,POTOMAC,B,39.03814,-77.2466,1D,,,,,Unknown
201381800,2022-06-25 05:00:00,11A,Forcible Rape,RAPE - STRONG-ARM,200 BLK  ROCKVILLE PIK,ROCKVILLE,A,39.08519,-77.1482,1D,,,,,Unknown
201407407,2023-01-04 07:30:00,520,Weapon Law Violations,WEAPON - POSSESSION,11100 BLK  NEWPORT MILL RD,KENSINGTON,L,39.03711,-77.0724,4D,,,,,Unknown
201402938,2022-12-01 08:24:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,12000 BLK  CHARLES RD,SILVER SPRING,L,39.05267,-77.0847,4D,,,,,Unknown
201406753,2022-12-29 19:18:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,400 BLK  CHRISTOPHER AVE,GAITHERSBURG,R,39.1589,-77.2118,6D,,,,,Unknown
201413385,2023-02-15 09:01:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,I,39.03978,-76.9906,3D,,,,,Unknown
201243726,2019-06-12 12:31:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1300 BLK  UNIVERSITY BLV E,TAKOMA PARK,T,39.03657,-77.0309,TPPD,,,,,Unknown
201252027,2019-04-24 00:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),3900 BLK  BLACKBURN LA,BURTONSVILLE,I,39.10523,-76.9321,3D,,,,,Unknown
201335201,2021-06-19 23:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,400 BLK N FREDERICK AVE,GAITHERSBURG,R,39.1457,-77.2037,6D,,,,,Unknown
201352310,2021-11-07 20:30:00,23C,Shoplifting,LARCENY - SHOPLIFTING,200 BLK N WASHINGTON ST,ROCKVILLE,A,39.08583,-77.1529,1D,,,,,Unknown
201323129,2021-03-09 16:30:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),9400 BLK  BRINK RD,GAITHERSBURG,M,39.20091,-77.1934,5D,,,,,Unknown
201358067,2021-12-22 21:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,12500 BLK  PROSPERITY DR,SILVER SPRING,I,39.06059,-76.9633,3D,,,,,Unknown
201246920,2019-07-05 15:30:00,23D,Theft from Building,LARCENY - FROM BLDG,2300 BLK  GLENMONT CIR,SILVER SPRING,L,39.05671,-77.0488,4D,,,,,Unknown
201449974,2023-10-20 16:19:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8300 BLK  GEORGIA AVE,SILVER SPRING,G,38.99301,-77.0267,3D,,,,,Unknown
201421706,2023-04-10 20:33:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-OTHER WEAPON,700 BLK  UNIVERSITY BLV,SILVER SPRING,L,38.99963,-76.9953,4D,,,,,Unknown
201446588,2023-09-16 16:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,1000 BLK  TRACY DR,SILVER SPRING,I,0.0,0.0,3D,,,,,Unknown
201359128,2022-01-02 16:51:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,400 BLK  TSCHIFFELY SQUARE RD,GAITHERSBURG,P,39.12121,-77.244,6D,,,,,Unknown
201332799,2021-05-27 17:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),2300 BLK  PRICE AVE,SILVER SPRING,L,39.04028,-77.0495,4D,,,,,Unknown
201430097,2023-06-01 14:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,3200 BLK  WINNETT RD,CHEVY CHASE,D,38.98053,-77.0633,2D,,,,,Unknown
201330532,2021-05-12 00:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,8500 BLK  FENTON ST,SILVER SPRING,G,38.9954,-77.0244,3D,,,,,Unknown
201306266,2020-10-17 02:42:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,ROCKVILLE,K,39.053,-77.077,4D,,,,,Unknown
201437465,2023-07-31 13:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,10200 BLK  WASHINGTONIAN BLV,GAITHERSBURG,P,39.1203,-77.2054,6D,,,,,Unknown
201221566,2019-01-03 19:19:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,SILVER SPRING,G,39.00266,-77.03,3D,,,,,Unknown
201359368,2022-01-04 23:26:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - SELL,26000 BLK  RIDGE RD,DAMASCUS,M,39.28524,-77.2095,5D,,,,,Unknown
201428579,2023-05-28 19:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,14700 BLK  MC KNEW RD,BURTONSVILLE,I,39.10178,-76.9276,3D,,,,,Unknown
201402873,2022-12-01 00:18:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,R,39.1554,-77.2079,6D,,,,,Unknown
201329154,2021-04-30 23:59:00,11C,Sexual Assault With An Object,SEX ASSAULT - WITH AN OBJECT,4500 BLK  SIGSBEE RD,SILVER SPRING,K,39.05529,-77.0866,4D,,,,,Unknown
