ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City,BlockAddress
269975792,6/17/2023,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,Q,115,45-64,F,40.756585,-73.875603,,,TRUE,New York,"New York City Police Department - 115th Precinct, 92-15, Northern Boulevard, Jackson Heights, Queens, New York, 11369, United States"
263261826,2/8/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,100,25-44,M,40.59482317,-73.79833502,,,TRUE,New York,"69-13, Thursby Avenue, Arverne, Queens, New York, 11692, United States"
268538635,5/19/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,K,73,25-44,M,40.67858725,-73.90612894,,,TRUE,New York,"81, Truxton Street, Ocean Hill, Brooklyn, Kings County, New York, 11233, United States"
267334844,4/27/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,Q,104,25-44,M,40.694484,-73.902183,,,TRUE,New York,"1090, Wyckoff Avenue, Ridgewood, Queens, New York, 11385, United States"
267303404,4/26/2023,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,M,19,45-64,F,40.779858,-73.959542,,,TRUE,New York,"1136, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, New York, 10028, United States"
261576746,1/8/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,18,25-44,M,40.758273,-73.985293,,,TRUE,New York,"7th Avenue, Theater District, Manhattan, New York County, New York, 10019, United States"
261354818,1/4/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,B,43,25-44,M,40.8361,-73.854658,,,TRUE,New York,"2112, Starling Avenue, The Bronx, New York, 10462, United States"
265397534,3/20/2023,STRANGULATION 1ST,106,FELONY ASSAULT,B,41,25-44,F,40.814892,-73.902414,,,TRUE,New York,"950, Avenue Saint John, The Bronx, New York, 10455, United States"
268057396,5/10/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,M,34,25-44,M,40.86620043,-73.92805946,,,TRUE,New York,"Mamajuana Cafe, 247, Dyckman Street, Manhattan Community Board 12, Manhattan, New York County, New York, 10034, United States"
262122625,1/18/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,101,25-44,M,40.59750615,-73.78837395,,,TRUE,New York,"Beach 58th Street, Arverne, Queens, New York, 11692, United States"
262416918,1/24/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,K,71,25-44,M,40.660965,-73.94265,,,TRUE,New York,"531, Kingston Avenue, Crown Heights, Brooklyn, Kings County, New York, 11203, United States"
267622352,5/2/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,K,75,45-64,M,40.66368699,-73.88892404,,,TRUE,New York,"524, New Lots Avenue, New Lots, Brooklyn, Kings County, New York, 11207, United States"
267323021,4/27/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,14,65+,M,40.753455,-73.994398,,,TRUE,New York,"335, West 35th Street, Manhattan Community Board 4, Manhattan, New York County, New York, 10018, United States"
262984268,2/3/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,90,45-64,F,40.701477,-73.94442,,,TRUE,New York,"44, Whipple Street, Brooklyn, Kings County, New York, 11206, United States"
265308864,3/18/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,B,41,25-44,M,40.825118,-73.890118,,,TRUE,New York,"1089, East 165th Street, The Bronx, New York, 10459, United States"
261516480,1/6/2023,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,M,25,25-44,M,40.798434,-73.935176,,,TRUE,New York,"328, East 119th Street, East Harlem, Manhattan, New York County, New York, 10035, United States"
267318286,4/26/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,18,25-44,M,40.768081,-73.98239,,,TRUE,New York,"First Republic, 10, Columbus Circle, Manhattan, New York County, New York, 10019, United States"
262777802,1/31/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,B,41,25-44,F,40.81724489,-73.89778647,,,TRUE,New York,"796, Beck Street, The Bronx, New York, 10455, United States"
266677039,4/14/2023,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,B,42,45-64,M,40.822355,-73.911463,,,TRUE,New York,"830, Washington Avenue, Melrose, The Bronx, New York, 10451, United States"
267476857,4/30/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,44,25-44,F,40.837774,-73.919455,,,TRUE,New York,"2, East 169th Street, High Bridge, The Bronx, New York, 10452, United States"
261369051,1/4/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,B,44,25-44,F,40.826275,-73.920705,,,TRUE,New York,"East 161st Street, The Bronx, New York, 10451, United States"
267368790,4/27/2023,UNAUTH. SALE OF TRANS. SERVICE,343,THEFT OF SERVICES,M,18,25-44,M,40.76889099,-73.98209349,,,TRUE,New York,"59th Street–Columbus Circle, 8th Avenue, Hell's Kitchen, Manhattan Community Board 4, Manhattan, New York County, New York, 10107, United States"
263652103,2/15/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,14,25-44,M,40.75484094,-73.98411854,,,TRUE,New York,"6th Avenue & West 42nd Street, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, New York, 10019, United States"
262188255,1/19/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,K,77,25-44,M,40.675551,-73.939929,,,TRUE,New York,"1351, Bergen Street, Eastern Parkway, Brooklyn, Kings County, New York, 11213, United States"
261681841,1/10/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,69,25-44,F,40.648698,-73.905128,,,TRUE,New York,"9720, Foster Avenue, Canarsie, Brooklyn, Kings County, New York, 11236, United States"
267268446,4/26/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,S,121,25-44,M,40.633064,-74.136827,,,TRUE,New York,"357, Port Richmond Avenue, Port Richmond, Staten Island, New York, 10302, United States"
267954785,5/9/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,105,18-24,F,40.664563,-73.743855,,,TRUE,New York,"232-12, 143rd Avenue, Laurelton, Queens, New York, 11413, United States"
263575305,2/14/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,M,14,45-64,M,40.75723226,-73.98979219,,,TRUE,New York,"42nd Street–Times Square–Port Authority Bus Terminal, West 39th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10018, United States"
267046746,4/21/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,K,70,45-64,M,40.630736,-73.973423,,,TRUE,New York,"160, Lawrence Avenue, Parkville, Brooklyn, Kings County, New York, 11230, United States"
261560274,1/8/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,114,25-44,M,40.767519,-73.933561,,,TRUE,New York,"12-19, 31st Drive, Astoria, Queens, New York, 11106, United States"
261417498,1/5/2023,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,K,75,18-24,M,40.668876,-73.870312,,,TRUE,New York,"733, Euclid Avenue, Brooklyn, Kings County, New York, 11208, United States"
267569038,5/2/2023,"HOMICIDE,NEGLIGENT,UNCLASSIFIE",103,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",B,44,45-64,M,40.826275,-73.920705,,,TRUE,New York,"East 161st Street, The Bronx, New York, 10451, United States"
266160049,4/4/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,1,<18,F,40.720991,-74.004922,,,TRUE,New York,"300, West Broadway, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States"
267967525,5/9/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,60,<18,M,40.58335192,-73.96691819,,,TRUE,New York,"Shore Parkway, West Brighton, Brooklyn, Kings County, New York, 11224-4003, United States"
269723069,6/12/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,Q,110,25-44,M,40.76190253,-73.8436918,,,TRUE,New York,"Whitestone Expressway, Queens, New York, 111354, United States"
265287339,3/18/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,Q,100,18-24,M,40.57981308,-73.83719881,,,TRUE,New York,"Rockaway Beach Boulevard, Rockaway Park, Queens, New York, 11694, United States"
263731544,2/16/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,41,25-44,F,40.822031,-73.891729,,,TRUE,New York,"962, Southern Boulevard, The Bronx, New York, 10459, United States"
267078658,4/21/2023,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,B,52,25-44,M,40.866518,-73.892622,,,TRUE,New York,"2694, Valentine Avenue, Bedford Park, The Bronx, New York, 10458, United States"
267719965,5/4/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,B,45,25-44,M,40.823762,-73.826686,,,TRUE,New York,"2770A, Randall Avenue, Schuylerville, The Bronx, New York, 10465, United States"
266597257,4/12/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,32,25-44,F,40.819408,-73.940703,,,TRUE,New York,"Adam Clayton Powell Jr. Boulevard, Manhattan Community Board 10, Manhattan, New York County, New York, 10039, United States"
269227793,6/2/2023,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,S,120,25-44,F,40.6214,-74.085547,,,TRUE,New York,"745, Van Duzer Street, Fox Hills, Staten Island, New York, 10304, United States"
267492055,4/30/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,19,18-24,M,40.770322,-73.947934,,,TRUE,New York,"542, East 79th Street, Manhattan Community Board 8, Manhattan, New York County, New York, 10075, United States"
270199159,6/21/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,18,45-64,M,40.766501,-73.982362,,,TRUE,New York,"Fisk Building, West 57th Street, Midtown, Manhattan, New York County, New York, 10019, United States"
262922756,2/2/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,33,45-64,M,40.840775,-73.936253,,,TRUE,New York,"2204, Amsterdam Avenue, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States"
264438191,3/2/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,6,18-24,M,40.736683,-73.995228,,,TRUE,New York,"31, West 14th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10011, United States"
266652661,4/13/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,K,81,25-44,M,40.67927614,-73.92905788,,,TRUE,New York,"Utica Avenue & Fulton Street, Utica Avenue, Brooklyn, Kings County, New York, 11234, United States"
266267305,4/6/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,18,45-64,M,40.76889099,-73.98209349,,,TRUE,New York,"59th Street–Columbus Circle, 8th Avenue, Hell's Kitchen, Manhattan Community Board 4, Manhattan, New York County, New York, 10107, United States"
268170625,5/12/2023,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,Q,103,25-44,M,40.697171,-73.797261,,,TRUE,New York,"106-33, 157th Street, Jamaica, Queens, New York, 11433, United States"
270480256,6/27/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,66,25-44,M,40.639296,-73.99843,,,TRUE,New York,"Maimonides Medical Center, 49th Street, Sunset Park, Brooklyn, Kings County, New York, 11219, United States"
266818446,4/17/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,103,45-64,M,40.70422435,-73.79796078,,,TRUE,New York,"161-21, Jamaica Avenue, Jamaica, Queens, New York, 11432, United States"
262841512,2/1/2023,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,M,14,25-44,M,40.756259,-73.990501,,,TRUE,New York,"42nd Street - Times Square (A,C,E), West 40th Street, Garment District, Manhattan, New York County, New York, 10018, United States"
266677048,4/14/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,83,25-44,F,40.699462,-73.933179,,,TRUE,New York,"123, Melrose Street, Brooklyn, Kings County, New York, 11206, United States"
261816840,1/12/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,K,72,18-24,F,40.64926973,-74.00966514,,,TRUE,New York,"379, 45th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States"
263859513,2/18/2023,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,M,14,25-44,M,40.75170125,-73.98640034,,,TRUE,New York,"100, West 37th Street, Garment District, Manhattan, New York County, New York, 10018, United States"
265345490,3/19/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,42,25-44,M,40.83240298,-73.8907166,,,TRUE,New York,"1348, Southern Boulevard, Charlotte Gardens, The Bronx, New York, 10459, United States"
269332284,6/5/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,M,14,25-44,M,40.747162,-73.988379,,,TRUE,New York,"The Grand Hotel, 1234, Broadway, Midtown South, Manhattan, New York County, New York, 10001, United States"
268361063,5/17/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,34,25-44,M,40.850801,-73.932647,,,TRUE,New York,"Saint Nicholas Avenue & West 184th Street, Saint Nicholas Avenue, Fort George, Manhattan, New York County, New York, 10040, United States"
261747179,1/11/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,47,25-44,M,40.88569311,-73.86163891,,,TRUE,New York,"684, East 222nd Street, The Bronx, New York, 10467, United States"
265923945,3/30/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,24,25-44,M,40.794507,-73.966322,,,TRUE,New York,"795 Columbus Avenue, 795, Columbus Avenue, Upper West Side, Manhattan, New York County, New York, 10025, United States"
261359447,1/4/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,K,68,25-44,M,40.62048731,-74.02929633,,,TRUE,New York,"8901, 4th Avenue, Fort Hamilton, Brooklyn, Kings County, New York, 11209, United States"
266222132,4/5/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,46,25-44,U,40.85868032,-73.8992122,,,TRUE,New York,"Grand Concourse, Fordham, The Bronx, New York, 10457-2919, United States"
264683644,3/8/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,94,45-64,M,40.726956,-73.953115,,,TRUE,New York,"96, Meserole Avenue, Greenpoint, Brooklyn, Kings County, New York, 11222, United States"
261364544,1/4/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,M,7,25-44,M,40.716517,-73.983411,,,TRUE,New York,"FDNY Engine 15/Ladder 18/Battalion 4, 25, Pitt Street, Lower East Side, Manhattan, New York County, New York, 10002, United States"
269182935,6/2/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,73,18-24,M,40.659683,-73.901383,,,TRUE,New York,"585, Powell Street, Brooklyn, Kings County, New York, 11212, United States"
266938575,4/19/2023,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,Q,115,25-44,M,40.74895683,-73.87135711,,,TRUE,New York,"95-11, Roosevelt Avenue, Corona, Queens, New York, 11372, United States"
263972669,2/21/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,45,18-24,M,40.848307,-73.78826,,,TRUE,New York,"91, Tier Street, City Island, The Bronx, New York, 10464, United States"
263072608,2/5/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,77,25-44,M,40.673024,-73.955668,,,TRUE,New York,"693, Sterling Place, Brooklyn, Kings County, New York, 11216, United States"
267540729,5/1/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,84,25-44,F,40.687025,-73.982024,,,TRUE,New York,"50, Nevins Street, Boerum Hill, Brooklyn, Kings County, New York, 11217, United States"
269468556,6/7/2023,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,K,84,25-44,M,40.694381,-73.987194,,,TRUE,New York,"12, Jay Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States"
262067411,1/18/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,94,25-44,M,40.73277103,-73.94281322,,,TRUE,New York,"468, Kingsland Avenue, Brooklyn, Kings County, New York, 11222, United States"
269539784,6/8/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,M,9,18-24,M,40.730189,-73.981962,,,TRUE,New York,"428, East 13th Street, East Village, Manhattan, New York County, New York, 10009, United States"
270298562,6/23/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,B,42,18-24,M,40.824954,-73.915133,,,TRUE,New York,"870, Courtlandt Avenue, Melrose, The Bronx, New York, 10451, United States"
268292813,5/15/2023,"CONTROLLED SUBSTANCE,POSSESS.",117,DANGEROUS DRUGS,Q,115,25-44,M,40.769827,-73.879466,,,TRUE,New York,"Ditmars Boulevard, North Beach, Queens, New York, 11369, United States"
269576113,6/9/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,B,44,25-44,M,40.837774,-73.919455,,,TRUE,New York,"2, East 169th Street, High Bridge, The Bronx, New York, 10452, United States"
268606649,5/21/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,109,45-64,M,40.78164949,-73.8366945,,,TRUE,New York,"Ulta Beauty, 20th Avenue, Queens, New York, 11357, United States"
270011650,6/18/2023,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,K,60,25-44,M,40.58313189,-73.96539184,,,TRUE,New York,"NYPD Horse Stables, Brighton 3rd Street, Brighton Beach, Brooklyn, Kings County, New York, 11235, United States"
262675606,1/29/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,90,25-44,M,40.70919246,-73.96847886,,,TRUE,New York,"Kent Avenue, Brooklyn, Kings County, New York, 11211, United States"
266024445,4/1/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,52,65+,U,40.86333,-73.896468,,,TRUE,New York,"U.S. Military Recruiting Station, Grand Concourse, Fordham, The Bronx, New York, 10468, United States"
270640217,6/30/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,14,25-44,F,40.750423,-73.98928,,,TRUE,New York,"130, West 34th Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States"
268824629,5/25/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,46,25-44,M,40.853578,-73.900591,,,TRUE,New York,"2105, Ryer Avenue, Fordham, The Bronx, New York, 10457, United States"
264978725,3/12/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,M,33,25-44,M,40.838838,-73.940482,,,TRUE,New York,"SP+, West 165th Street, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States"
264432056,3/2/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,M,32,45-64,M,40.815904,-73.945123,,,TRUE,New York,"250, West 135th Street, Harlem, Manhattan, New York County, New York, 10030, United States"
263664585,2/15/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,115,45-64,M,40.75656758,-73.87593153,,,TRUE,New York,"New York City Police Department - 115th Precinct, 92-15, Northern Boulevard, Jackson Heights, Queens, New York, 11369, United States"
265301264,3/18/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,B,40,45-64,M,40.815303,-73.919034,,,TRUE,New York,"3rd Avenue & East 148th Street, Third Avenue, Mott Haven, The Bronx, New York, 10451, United States"
263006853,2/4/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,M,34,25-44,M,40.86769182,-73.92121361,,,TRUE,New York,"604, West 207th Street, Manhattan Community Board 12, Manhattan, New York County, New York, 10034, United States"
265160859,3/15/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,13,25-44,F,40.737074,-73.982962,,,TRUE,New York,"224, East 21st Street, Manhattan Community Board 6, Manhattan, New York County, New York, 10010, United States"
267065629,4/21/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,46,25-44,F,40.848435,-73.911826,,,TRUE,New York,"176th Street, Jerome Avenue, Tremont, The Bronx, New York, 10468, United States"
264484615,3/3/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,B,42,25-44,F,40.82227104,-73.91169778,,,TRUE,New York,"868, Washington Avenue, Melrose, The Bronx, New York, 10451, United States"
269747703,6/13/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,Q,111,65+,M,40.760148,-73.767422,,,TRUE,New York,"45-06, 215th Street, Oakland Gardens, Queens, New York, 11361, United States"
269703146,6/12/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,S,120,45-64,M,40.644996,-74.077263,,,TRUE,New York,"Richmond Terrace, Saint George, Staten Island, New York, 10302, United States"
262400157,1/24/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,K,60,25-44,M,40.585335,-73.98747829,,,TRUE,New York,"Bay 50th Street, Bath Beach, Brooklyn, Kings County, New York, 11224, United States"
264518702,3/3/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,68,25-44,M,40.613845,-74.034055,,,TRUE,New York,"336, 99th Street, Fort Hamilton, Brooklyn, Kings County, New York, 11209, United States"
266599612,4/12/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,M,13,18-24,M,40.742832,-73.994709,,,TRUE,New York,"133, West 22nd Street, Chelsea, Manhattan, New York County, New York, 10011, United States"
