ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
261894550,2023-01-14,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,18-24,M,BLACK,1009519,180676,40.6625545,-73.9089197,POINT (-73.9089197 40.6625545)
265676230,2023-03-26,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,M,UNKNOWN,1049528,157677,40.599224,-73.764932,POINT (-73.764932 40.599224)
269868654,2023-06-15,209.0,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,PL 1403500,M,M,9,0,45-64,M,BLACK,988326,204359,40.72759396,-73.98529401,POINT (-73.98529401 40.72759396)
269509991,2023-06-08,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,75,0,25-44,M,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
262693994,2023-01-29,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,43,0,45-64,M,WHITE HISPANIC,1025330,240752,40.827391,-73.85156,POINT (-73.85156 40.827391)
268013102,2023-05-10,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,120,0,25-44,F,BLACK,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
268077300,2023-05-11,209.0,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,PL 1403500,M,B,40,1,45-64,M,WHITE HISPANIC,1009693,236593,40.81603216,-73.90808104,POINT (-73.90808104 40.81603216)
267248713,2023-04-25,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,Q,102,0,25-44,M,BLACK HISPANIC,1021933,191356,40.69182452,-73.86411467,POINT (-73.86411467 40.69182452)
263111288,2023-02-06,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,M,32,2,18-24,F,BLACK,999433,236538,40.81591307653,-73.9451493066481,POINT (-73.9451493066481 40.81591307653)
261233308,2023-01-02,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,14,0,45-64,F,WHITE,987608,215184,40.757308,-73.987878,POINT (-73.987878 40.757308)
266086742,2023-04-03,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,19,0,25-44,M,BLACK,997152,220300,40.771341,-73.953418,POINT (-73.953418 40.771341)
269037158,2023-05-30,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200512,F,B,45,0,25-44,M,WHITE HISPANIC,1032140,242004,40.830792,-73.826946,POINT (-73.826946 40.830792)
267871206,2023-05-07,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,M,23,0,45-64,F,WHITE HISPANIC,1001995,229037,40.79531185,-73.93591187,POINT (-73.93591187 40.79531185)
270066730,2023-06-19,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,83,0,45-64,M,BLACK,1007127,193705,40.698323,-73.917495,POINT (-73.917495 40.698323)
261749174,2023-01-11,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,97,25-44,M,WHITE,963100,171386,40.637067,-74.076204,POINT (-74.076204 40.637067)
265806732,2023-03-29,205.0,"TRESPASS 2, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401501,M,Q,100,0,45-64,M,BLACK,1033671,152134,40.584112,-73.822073,POINT (-73.822073 40.584112)
265805549,2023-03-28,647.0,FALSE REPORT BOMB,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2406100,F,M,14,15,25-44,M,WHITE HISPANIC,990513,213251,40.752001,-73.977392,POINT (-73.977392 40.752001)
265479835,2023-03-22,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,46,0,25-44,M,BLACK HISPANIC,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578)
261336469,2023-01-04,848.0,"NY STATE LAWS,UNCLASSIFIED MIS",364.0,OTHER STATE LAWS (NON PENAL LA,LOC00000MA,M,Q,100,0,45-64,F,WHITE,1035353,152906,40.586222,-73.816011,POINT (-73.816011 40.586222)
265987448,2023-03-31,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,28,0,25-44,M,BLACK,998031,234924,40.81147711,-73.95021623,POINT (-73.95021623 40.81147711)
268270967,2023-05-15,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,100,0,45-64,M,BLACK,1029386,150078,40.578491,-73.837515,POINT (-73.837515 40.578491)
266536057,2023-04-12,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,77,0,45-64,M,BLACK,1000811,185083,40.674673,-73.940295,POINT (-73.940295 40.674673)
265589181,2023-03-24,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,B,43,0,18-24,M,BLACK,1026304,236908,40.816835,-73.848066,POINT (-73.848066 40.816835)
268573073,2023-05-20,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,19,0,45-64,M,BLACK HISPANIC,996772,223148,40.779159,-73.954784,POINT (-73.954784 40.779159)
266115666,2023-04-04,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,40,0,18-24,F,BLACK,1003359,234548,40.810436,-73.930969,POINT (-73.930969 40.810436)
266765577,2023-04-16,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,120,0,18-24,F,BLACK,960711,162994,40.61402598,-74.08478295,POINT (-74.08478295 40.61402598)
265065284,2023-03-14,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,44,0,25-44,M,WHITE HISPANIC,1006537,244511,40.837774,-73.919455,POINT (-73.919455 40.837774)
262541433,2023-01-26,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,20,0,25-44,M,BLACK,988884,223197,40.779301,-73.983266,POINT (-73.983266 40.779301)
263487364,2023-02-12,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,28,0,65+,M,BLACK,998948,233793,40.808372,-73.946904,POINT (-73.946904 40.808372)
265867963,2023-03-29,724.0,"FORGERY-ILLEGAL POSSESSION,VEH",126.0,MISCELLANEOUS PENAL LAW,PL 1706503,F,M,33,0,45-64,M,BLACK HISPANIC,1001068,246348,40.84283,-73.939216,POINT (-73.939216 40.84283)
269001748,2023-05-29,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1700500,M,B,43,0,18-24,M,BLACK,1024468,243924,40.8361,-73.854658,POINT (-73.854658 40.8361)
268653835,2023-05-22,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,M,BLACK,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
269841382,2023-06-13,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0,25-44,F,WHITE HISPANIC,963363,167356,40.6260054,-74.07524445,POINT (-74.07524445 40.6260054)
263489185,2023-02-12,507.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200603,F,B,48,0,25-44,M,WHITE HISPANIC,1013951,247178,40.845073,-73.892649,POINT (-73.892649 40.845073)
269225392,2023-06-02,916.0,LEAVING SCENE-ACCIDENT-PERSONA,348.0,VEHICLE AND TRAFFIC LAWS,VTL06002AE,F,K,71,0,25-44,M,BLACK,999005,181250,40.664154,-73.946814,POINT (-73.946814 40.664154)
269617256,2023-06-09,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,32,0,18-24,M,BLACK,1000064,238592,40.82154134,-73.94286339,POINT (-73.94286339 40.82154134)
269616906,2023-06-10,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,60,0,25-44,M,BLACK,988038,149293,40.576451,-73.986363,POINT (-73.986363 40.576451)
267683576,2023-05-03,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,62,0,45-64,U,WHITE HISPANIC,988626,158489,40.601692,-73.984238,POINT (-73.984238 40.601692)
263357253,2023-02-09,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 120000H,F,K,75,0,25-44,M,BLACK,1017227,183349,40.669867,-73.88112,POINT (-73.88112 40.669867)
262430115,2023-01-24,707.0,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902300,M,K,60,0,25-44,M,ASIAN / PACIFIC ISLANDER,987473,150069,40.57858014,-73.98839753,POINT (-73.98839753 40.57858014)
267484960,2023-04-30,744.0,BAIL JUMPING 3,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,Q,115,0,45-64,M,WHITE HISPANIC,1018713,214945,40.756585,-73.875603,POINT (-73.875603 40.756585)
267299027,2023-04-26,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,79,0,45-64,M,WHITE HISPANIC,997567,191550,40.692428,-73.951976,POINT (-73.951976 40.692428)
263035572,2023-02-04,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,73,1,18-24,M,BLACK,1010719,186857,40.67951644,-73.90457012,POINT (-73.90457012 40.67951644)
268831054,2023-05-25,739.0,"FRAUD,UNCLASSIFIED-FELONY",112.0,THEFT-FRAUD,PL 1907902,F,Q,104,0,18-24,M,BLACK,1009958,204038,40.726678,-73.907247,POINT (-73.907247 40.726678)
261423580,2023-01-05,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,BLACK,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
264445719,2023-03-02,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,Q,103,0,18-24,M,BLACK,1037559,194576,40.70058232,-73.80774181,POINT (-73.80774181 40.70058232)
263111352,2023-02-06,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,102,0,45-64,M,ASIAN / PACIFIC ISLANDER,1030666,191386,40.691865,-73.832623,POINT (-73.832623 40.691865)
264035394,2023-02-22,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,17,0,45-64,F,WHITE HISPANIC,992028,213331,40.75222,-73.971924,POINT (-73.971924 40.75222)
263340848,2023-02-09,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,43,0,25-44,F,BLACK HISPANIC,1018776,243912,40.83608988,-73.87522889,POINT (-73.87522889 40.83608988)
264721790,2023-03-08,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,M,14,0,45-64,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
261653280,2023-01-10,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,110,0,45-64,M,WHITE HISPANIC,1020232,210719,40.744981,-73.870144,POINT (-73.870144 40.744981)
267116000,2023-04-22,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,M,23,0,18-24,M,BLACK HISPANIC,998671,226050,40.78711939,-73.94792329,POINT (-73.94792329 40.78711939)
269478801,2023-06-07,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,F,BLACK,1030720,224100,40.781659,-73.832201,POINT (-73.832201 40.781659)
268711076,2023-05-23,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,122,0,25-44,M,BLACK,962986,155552,40.593607,-74.076563,POINT (-74.076563 40.593607)
269841344,2023-06-14,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,41,0,18-24,M,BLACK HISPANIC,1011153,235311,40.812511,-73.902811,POINT (-73.902811 40.812511)
267861066,2023-05-07,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,33,0,25-44,M,WHITE HISPANIC,1000197,244402,40.83749,-73.942368,POINT (-73.942368 40.83749)
268999384,2023-05-29,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,120,0,18-24,M,BLACK,950223,162661,40.61307789,-74.12255699,POINT (-74.12255699 40.61307789)
261948732,2023-01-15,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,18-24,M,WHITE,1015453,250727,40.85481,-73.887203,POINT (-73.887203 40.85481)
261474483,2023-01-06,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,F,WHITE HISPANIC,1006537,244511,40.837774,-73.919455,POINT (-73.919455 40.837774)
262831077,2023-02-01,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,B,47,0,45-64,F,BLACK,1023551,263366,40.889466,-73.857857,POINT (-73.857857 40.889466)
268643101,2023-05-22,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,45-64,M,BLACK,988902,192641,40.6954388081238,-73.9832253756043,POINT (-73.9832253756043 40.6954388081238)
265316954,2023-03-18,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,K,73,2,18-24,U,BLACK,1010282,182276,40.666945,-73.906163,POINT (-73.906163 40.666945)
270199161,2023-06-21,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,BLACK HISPANIC,1000691,240368,40.82641481,-73.94059367,POINT (-73.94059367 40.82641481)
270638990,2023-06-30,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,18-24,F,BLACK,1013195,253403,40.862162,-73.895354,POINT (-73.895354 40.862162)
267632134,2023-05-03,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,VTL05110E1,F,K,75,0,25-44,M,BLACK,1012615,183981,40.67161661,-73.89774649,POINT (-73.89774649 40.67161661)
263991197,2023-02-21,198.0,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B1,F,Q,108,0,65+,M,WHITE,996643,209958,40.742954,-73.955274,POINT (-73.955274 40.742954)
269342325,2023-06-05,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,U,BLACK,991530,217373,40.763313,-73.973717,POINT (-73.973717 40.763313)
269774422,2023-06-13,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,M,BLACK,1052559,159711,40.60478281,-73.75399789,POINT (-73.75399789 40.60478281)
269600385,2023-06-09,515.0,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,PL 2203901,F,Q,114,0,65+,M,BLACK,1001024,214093,40.75429639,-73.93945605,POINT (-73.93945605 40.75429639)
264041213,2023-02-22,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,B,48,0,25-44,M,BLACK HISPANIC,1013908,249374,40.85109915,-73.89279684,POINT (-73.89279684 40.85109915)
263446917,2023-02-11,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,109,0,45-64,M,BLACK,1030206,215367,40.757691,-73.834115,POINT (-73.834115 40.757691)
268326066,2023-05-16,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,75,0,25-44,M,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
262969595,2023-02-03,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,M,WHITE HISPANIC,1004062,245060,40.839287,-73.928399,POINT (-73.928399 40.839287)
267427198,2023-04-28,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,44,0,45-64,M,BLACK,1004749,240880,40.82781161,-73.92592932,POINT (-73.92592932 40.82781161)
268072735,2023-05-11,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,100,0,25-44,M,BLACK,1036866,153431,40.587654,-73.810559,POINT (-73.810559 40.587654)
263575313,2023-02-14,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,Q,106,0,45-64,M,WHITE HISPANIC,1028607,187930,40.682398279333,-73.8400721577516,POINT (-73.8400721577516 40.682398279333)
263859089,2023-02-18,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,44,0,18-24,M,BLACK HISPANIC,1006776,244952,40.83898314,-73.91859133,POINT (-73.91859133 40.83898314)
267244872,2023-04-25,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,44,0,25-44,M,ASIAN / PACIFIC ISLANDER,1004499,239592,40.824279,-73.926835,POINT (-73.926835 40.824279)
263752854,2023-02-16,548.0,"GAMBLING, DEVICE, POSSESSION",350.0,GAMBLING,PL 2253001,M,K,72,0,45-64,F,ASIAN / PACIFIC ISLANDER,982268,172278,40.639541,-74.007141,POINT (-74.007141 40.639541)
265205590,2023-03-16,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,25-44,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
268319179,2023-05-16,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,43,0,25-44,M,WHITE HISPANIC,1020183,239282,40.823378,-73.870168,POINT (-73.870168 40.823378)
267365502,2023-04-27,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1701004,F,M,14,1,25-44,M,BLACK HISPANIC,986819,214690,40.75595054,-73.99072724,POINT (-73.99072724 40.75595054)
263403801,2023-02-11,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0,18-24,M,ASIAN / PACIFIC ISLANDER,956363,150489,40.57968968,-74.10039198,POINT (-74.10039198 40.57968968)
261806534,2023-01-12,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,71,0,18-24,M,WHITE HISPANIC,1003012,178467,40.656508,-73.932377,POINT (-73.932377 40.656508)
266025784,2023-04-01,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,78,0,25-44,M,BLACK,990420,188642,40.684454,-73.97775,POINT (-73.97775 40.684454)
268841409,2023-05-25,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0,25-44,M,BLACK,952043,144909,40.564361,-74.115914,POINT (-74.115914 40.564361)
266057156,2023-04-02,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,41,0,45-64,M,BLACK,1014216,238783,40.822031,-73.891729,POINT (-73.891729 40.822031)
264703355,2023-03-07,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,<18,F,BLACK,1005849,232395,40.80452,-73.921979,POINT (-73.921979 40.80452)
264304306,2023-02-27,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,2,25-44,M,BLACK,1010515,236824,40.816666,-73.905107,POINT (-73.905107 40.816666)
266333203,2023-04-07,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,105,0,18-24,F,BLACK,1043923,181810,40.665503,-73.7849,POINT (-73.7849 40.665503)
262036493,2023-01-17,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,13,0,45-64,M,BLACK,985473,209471,40.741629,-73.995584,POINT (-73.995584 40.741629)
264650259,2023-03-06,501.0,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,PL 2201801,F,M,28,0,45-64,M,BLACK,997439,233857,40.80855,-73.952355,POINT (-73.952355 40.80855)
269538430,2023-06-08,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0,25-44,M,WHITE,919439,123988,40.50675665,-74.23306248,POINT (-74.23306248 40.50675665)
266348638,2023-04-07,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,K,67,0,25-44,M,WHITE HISPANIC,1004277,181522,40.664891,-73.927811,POINT (-73.927811 40.664891)
269055505,2023-05-30,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,M,BLACK,984736,205052,40.729498,-73.998245,POINT (-73.998245 40.729498)
270480223,2023-06-27,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,B,44,0,25-44,U,WHITE HISPANIC,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
268421986,2023-05-17,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,40,0,45-64,M,WHITE HISPANIC,1008067,236070,40.814603,-73.913955,POINT (-73.913955 40.814603)
265474127,2023-03-22,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,63,0,25-44,M,WHITE HISPANIC,1000520,168264,40.628508,-73.941384,POINT (-73.941384 40.628508)
268466026,2023-05-18,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,14,0,45-64,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
261508566,2023-01-06,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,25-44,M,BLACK,1010782,185568,40.67598,-73.904348,POINT (-73.904348 40.67598)
268084379,2023-05-11,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,BLACK,988579,191102,40.691207,-73.984387,POINT (-73.984387 40.691207)
265931209,2023-03-30,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,78,0,25-44,M,BLACK,991360,187427,40.681119,-73.974365,POINT (-73.974365 40.681119)
265113501,2023-03-14,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,M,BLACK HISPANIC,1023726,207574,40.736332,-73.857552,POINT (-73.857552 40.736332)
267217133,2023-04-25,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,Q,108,0,25-44,M,BLACK,1002398,210649,40.744841,-73.934502,POINT (-73.934502 40.744841)
264456203,2023-03-02,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,110,0,25-44,M,BLACK,1016476,211202,40.746319,-73.883696,POINT (-73.883696 40.746319)
270078179,2023-06-19,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,25-44,M,BLACK,1013100,182830,40.668458,-73.896001,POINT (-73.896001 40.668458)
266658564,2023-04-13,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,73,0,45-64,M,BLACK,1010534,183092,40.669185,-73.905249,POINT (-73.905249 40.669185)
266809144,2023-04-17,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,M,BLACK,989615,218589,40.766653,-73.980631,POINT (-73.980631 40.766653)
267984722,2023-05-09,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,M,BLACK HISPANIC,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
268356450,2023-05-16,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,44,0,25-44,M,BLACK,1004315,243965,40.83628,-73.927488,POINT (-73.927488 40.83628)
269540077,2023-06-08,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,44,0,18-24,U,BLACK,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
264496274,2023-03-03,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,44,0,25-44,M,BLACK,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
261548458,2023-01-07,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,76,0,25-44,M,WHITE HISPANIC,983602,186192,40.67773072,-74.0023362,POINT (-74.0023362 40.67773072)
265230712,2023-03-16,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,B,48,0,25-44,M,BLACK,1016063,250096,40.853075,-73.885002,POINT (-73.885002 40.853075)
268090956,2023-05-11,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,19,0,45-64,U,WHITE HISPANIC,994296,218679,40.766896,-73.96373,POINT (-73.96373 40.766896)
266053039,2023-04-02,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,43,0,25-44,M,WHITE HISPANIC,1022705,243883,40.835997,-73.861028,POINT (-73.861028 40.835997)
